organisationunitid,organisationunituid,name,level,uidlevel1,level1name,uidlevel2,level2name,uidlevel3,level3name,uidlevel4,level4name,uidlevel5,level5name,uidlevel6,level6name,uidlevel7,level7name,code
2169702,iRK6PnkVY98,Rwesande Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,c86Nb1FOuSQ,Kyabarungira Subcounty,iRK6PnkVY98,Rwesande Health Centre IV,p.ug.DHIS2.KSrm1cFNorS
2151222,c86Nb1FOuSQ,Kyabarungira Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,c86Nb1FOuSQ,Kyabarungira Subcounty,,,p.ug.4.Kyabarungira Subcounty
2170627,AMb76U7DAJL,Kabirizi Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,mILq2WerZhQ,Kyarumba Subcounty,AMb76U7DAJL,Kabirizi Health Centre II,p.ug.DHIS2.ViVCNsxZYF4
2169706,xddLvODOrbP,Kitabu Maternity/ Kitabu St. Francis Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,mILq2WerZhQ,Kyarumba Subcounty,xddLvODOrbP,Kitabu Maternity/ Kitabu St. Francis Health Centre III,p.ug.DHIS2.Qh9kLj8ETu6
2169707,AyO8GWd8J1K,Kyarumba Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,mILq2WerZhQ,Kyarumba Subcounty,AyO8GWd8J1K,Kyarumba Health Centre III,p.ug.DHIS2.zRoj2Cm4CHr
2165439,YDHvt3e22bS,Kyarumba Phc Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,mILq2WerZhQ,Kyarumba Subcounty,YDHvt3e22bS,Kyarumba Phc Health Centre III,p.ug.DHIS2.MwpYp4lsw9D
2165438,OpRBTDci84i,Rwentutu Community Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,mILq2WerZhQ,Kyarumba Subcounty,OpRBTDci84i,Rwentutu Community Health Centre II,p.ug.DHIS2.jt5r4QcaTMO
2151224,mILq2WerZhQ,Kyarumba Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,mILq2WerZhQ,Kyarumba Subcounty,,,p.ug.4.Kyarumba Subcounty
2165460,JeumcVJh01w,Bwethe Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,xFtT1JSNHF8,Kyondo Subcounty,JeumcVJh01w,Bwethe Health Centre II,p.ug.DHIS2.WomG78iO5aF
2165461,yNwi44AUDgN,Kyondo Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,xFtT1JSNHF8,Kyondo Subcounty,yNwi44AUDgN,Kyondo Health Centre III,p.ug.DHIS2.aDb2aA9qRxt
2161353,xFtT1JSNHF8,Kyondo Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,xFtT1JSNHF8,Kyondo Subcounty,,,p.ug.4.Kyondo Subcounty
2169713,M2W2iBPKDzy,Hamukungu Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,jiHqlzZTpRh,Lake Katwe Subcounty,M2W2iBPKDzy,Hamukungu Health Centre II,p.ug.DHIS2.bhJFKwRg9fE
2165469,hrtQZzyx0ij,Kabirizi 2 Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,jiHqlzZTpRh,Lake Katwe Subcounty,hrtQZzyx0ij,Kabirizi 2 Health Centre II,p.ug.DHIS2.uiiH4IURTuT
2165470,m0sKbxYPHEI,Kahokya Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,jiHqlzZTpRh,Lake Katwe Subcounty,m0sKbxYPHEI,Kahokya Health Centre II,p.ug.DHIS2.j3kOByZMdZu
2165468,JyDCLvkOoa5,Kasenyi Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,jiHqlzZTpRh,Lake Katwe Subcounty,JyDCLvkOoa5,Kasenyi Health Centre II,p.ug.DHIS2.V3oWlkpBLx1
2169692,thP0yZEqAeC,Katunguru Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,jiHqlzZTpRh,Lake Katwe Subcounty,thP0yZEqAeC,Katunguru Health Centre II,p.ug.DHIS2.ai5Sfj3nu9K
45154103,fEqPvZfeFlF,Lake Katwe Prison Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,jiHqlzZTpRh,Lake Katwe Subcounty,fEqPvZfeFlF,Lake Katwe Prison Clinic,
2165471,uFLvMNOvYmS,Mweya Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,jiHqlzZTpRh,Lake Katwe Subcounty,uFLvMNOvYmS,Mweya Health Centre II,p.ug.DHIS2.XdQsGt0TQkA
2151232,jiHqlzZTpRh,Lake Katwe Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,jiHqlzZTpRh,Lake Katwe Subcounty,,,p.ug.4.Lake Katwe Subcounty
2165581,YiGMHJpVxjD,Buthale Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,FNZQUdHytMh,Mahango Subcounty,YiGMHJpVxjD,Buthale Health Centre II,p.ug.DHIS2.mL4DefLYo1Z
2167142,QRITXhrF3Lt,Mahango Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,FNZQUdHytMh,Mahango Subcounty,QRITXhrF3Lt,Mahango Health Centre III,p.ug.DHIS2.UshPWo8oKzc
2151220,FNZQUdHytMh,Mahango Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,FNZQUdHytMh,Mahango Subcounty,,,p.ug.4.Mahango Subcounty
2170275,qZsjHY8ESDy,Bikone Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,qZsjHY8ESDy,Bikone Health Centre II,p.ug.DHIS2.fr6GkKfY2W7
2165700,BbyOouTwky6,Isule Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,BbyOouTwky6,Isule Health Centre III,p.ug.DHIS2.dtVDXhCkmL8
2165698,GvvpTAEXa33,Kyanya Sda Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,GvvpTAEXa33,Kyanya Sda Health Centre II,p.ug.DHIS2.lpNOI5JV4px
2167215,WuKJDBQPxBV,Maliba Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,WuKJDBQPxBV,Maliba Health Centre III,p.ug.DHIS2.Nre05wUvCJL
45154102,al4li2QKTLF,Maliba Prison Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,al4li2QKTLF,Maliba Prison Clinic,
2170297,xd7zF3gyeMj,Mubuku/Kisojo Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,xd7zF3gyeMj,Mubuku/Kisojo Health Centre II,p.ug.DHIS2.HjhLsl0DHSQ
2165699,wlF2F8sBwTc,Mubuku Prison Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,wlF2F8sBwTc,Mubuku Prison Health Centre II,p.ug.DHIS2.al3dwgwyMOl
2167214,Uv0cgtkiMRi,Mukathi Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,Uv0cgtkiMRi,Mukathi Health Centre III,p.ug.DHIS2.lGAhRBCmDzT
2169830,WAxvSRWe30q,Nyangorongo Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,WAxvSRWe30q,Nyangorongo Health Centre II,p.ug.DHIS2.ajcmYoJ4qIl
2150406,k4X140YAePV,Maliba Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,k4X140YAePV,Maliba Subcounty,,,p.ug.4.Maliba Subcounty
2165786,ZweQAo4BWzw,Bwera Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,ZweQAo4BWzw,Bwera Clinic Health Centre II,p.ug.DHIS2.OdxJVyj6vHm
2167265,XwCPN2Vpvn7,Bwera HOSPITAL,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,XwCPN2Vpvn7,Bwera HOSPITAL,p.ug.DHIS2.HLeMhK9q6Wm
2165787,F8VRPZn0Dhz,Kasanga Phc Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,F8VRPZn0Dhz,Kasanga Phc Health Centre III,p.ug.DHIS2.DUIjxnnEApZ
2165789,gks6edONDkk,Kyambogho Sda Clinic Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,gks6edONDkk,Kyambogho Sda Clinic Health Centre III,p.ug.DHIS2.x9UQiPG3QAk
43991272,mqaAodFvRjb,MBH Maternity Centre HCIII,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,mqaAodFvRjb,MBH Maternity Centre HCIII,
2165788,gvLW3aPEl2p,Mpondwe Moslem Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,gvLW3aPEl2p,Mpondwe Moslem Health Centre II,p.ug.DHIS2.JQppJoF6jC0
2169849,j2dkmDXj1vG,Nyabugando Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,j2dkmDXj1vG,Nyabugando Health Centre III,p.ug.DHIS2.JbyNRdK814R
2165790,Vbn80G35q7b,Rusese Nursing Home Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,Vbn80G35q7b,Rusese Nursing Home Health Centre II,p.ug.DHIS2.ibvHtlKipW5
2162998,AlQNduGoWWo,Mpondwe - Rubiriha T.C,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AlQNduGoWWo,Mpondwe - Rubiriha T.C,,,p.ug.4.Mpondwe - Rubiriha T.C
2165815,hq8NODLxs9E,Kahendero Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,OEMxFqig75p,Muhokya Subcounty,hq8NODLxs9E,Kahendero Health Centre II,p.ug.DHIS2.lqrRTtqKqZn
2165814,SMKo1ewy7KA,Kibiri Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,OEMxFqig75p,Muhokya Subcounty,SMKo1ewy7KA,Kibiri Health Centre II,p.ug.DHIS2.ytsBUQOxou7
2165816,iTCYq4oC4kK,Muhokya Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,OEMxFqig75p,Muhokya Subcounty,iTCYq4oC4kK,Muhokya Health Centre III,p.ug.DHIS2.KuCGJjeYQS4
2165813,LeCGfnQih1K,Nyamirami Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,OEMxFqig75p,Muhokya Subcounty,LeCGfnQih1K,Nyamirami Health Centre IV,p.ug.DHIS2.KIxk9RDic7e
2151221,OEMxFqig75p,Muhokya Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,OEMxFqig75p,Muhokya Subcounty,,,p.ug.4.Muhokya Subcounty
2165851,dQmqytrpLt8,Kasese Kabingo Health Centre II GOVT,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AS2J74aZt1R,Munkunyu Subcounty,dQmqytrpLt8,Kasese Kabingo Health Centre II GOVT,p.ug.DHIS2.Ka9xJMnirSH
2169857,sdEzOYSNpiG,Kinyamaseke Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AS2J74aZt1R,Munkunyu Subcounty,sdEzOYSNpiG,Kinyamaseke Health Centre III,p.ug.DHIS2.YGIoDeKaKA5
43991307,s2KH9d6Nrwi,Munkunyu HCII,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AS2J74aZt1R,Munkunyu Subcounty,s2KH9d6Nrwi,Munkunyu HCII,
2151227,AS2J74aZt1R,Munkunyu Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,AS2J74aZt1R,Munkunyu Subcounty,,,p.ug.4.Munkunyu Subcounty
43991035,khJ5HbxA5EJ,Busunga HC III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pCeCQ39QP6Z,Nyakatonzi Subcounty,khJ5HbxA5EJ,Busunga HC III,
2166125,bUuTDPEc9tR,Nyakatonzi Good Care Samaritan Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pCeCQ39QP6Z,Nyakatonzi Subcounty,bUuTDPEc9tR,Nyakatonzi Good Care Samaritan Health Centre II,p.ug.DHIS2.Qo6Yl2KCs1f
2167498,iOVvZNnNfIb,Nyakatonzi Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pCeCQ39QP6Z,Nyakatonzi Subcounty,iOVvZNnNfIb,Nyakatonzi Health Centre II,p.ug.DHIS2.hFgQuKoVTTW
2161213,pCeCQ39QP6Z,Nyakatonzi Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pCeCQ39QP6Z,Nyakatonzi Subcounty,,,p.ug.4.Nyakatonzi Subcounty
2169976,xh50jydRklH,Bukangara Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,agGD0N6hZF8,Nyakiyumbu Subcounty,xh50jydRklH,Bukangara Health Centre II,p.ug.DHIS2.uAxurqxWYAe
2166131,Ly1neFlHE6T,Kasese Kayanja Health Centre II GOVT,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,agGD0N6hZF8,Nyakiyumbu Subcounty,Ly1neFlHE6T,Kasese Kayanja Health Centre II GOVT,p.ug.DHIS2.TnvJjgILYIg
2166132,jUNYj7k7UpF,Katholhu Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,agGD0N6hZF8,Nyakiyumbu Subcounty,jUNYj7k7UpF,Katholhu Health Centre II,p.ug.DHIS2.QS4gdVLVfuN
2167508,snOlQBlndQ6,Muhindi Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,agGD0N6hZF8,Nyakiyumbu Subcounty,snOlQBlndQ6,Muhindi Health Centre II,p.ug.DHIS2.adi1kexjGfB
2167507,NmuMElPcfET,Musyenene Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,agGD0N6hZF8,Nyakiyumbu Subcounty,NmuMElPcfET,Musyenene Health Centre III,p.ug.DHIS2.X3ZIaE3ccDb
2150403,agGD0N6hZF8,Nyakiyumbu Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,agGD0N6hZF8,Nyakiyumbu Subcounty,,,p.ug.4.Nyakiyumbu Subcounty
2166142,SSs7y9jm0z5,Alleluah Med. Centre Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,SSs7y9jm0z5,Alleluah Med. Centre Health Centre III,p.ug.DHIS2.rUHkBmAX6tC
41337859,JNoRNaq3L4U,Jaca Medical Centre Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,JNoRNaq3L4U,Jaca Medical Centre Health Centre III,
2170864,vNIrXDwcGwk,Kasese Municipal Council Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,vNIrXDwcGwk,Kasese Municipal Council Health Centre III,p.ug.DHIS2.XI4OsjZYmtZ
2166140,KfkQkuv7BL8,Kyemihoko Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,KfkQkuv7BL8,Kyemihoko Health Centre II,p.ug.DHIS2.PryeJSoBxSs
41337967,AuzhqdEIx1h,Mama Centenary-Kihara Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,AuzhqdEIx1h,Mama Centenary-Kihara Health Centre II,
2171146,ii4Y43q8qwb,Miriam Medical Centre Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,ii4Y43q8qwb,Miriam Medical Centre Health Centre III,p.ug.DHIS2.B8NYlYZSA5v
41338003,a923Jn1an13,Mt. Rwenzori Medical Centre Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,a923Jn1an13,Mt. Rwenzori Medical Centre Health Centre III,
2170377,lo0BlbqMnxn,Mubuku Irr. Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,lo0BlbqMnxn,Mubuku Irr. Health Centre II,p.ug.DHIS2.VpPU5Bhp3Nj
43991351,QERyXgWcqSp,Prime Medical Centre HCIII,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,QERyXgWcqSp,Prime Medical Centre HCIII,
2166143,Y5Ad0PbSlh8,Rukooki Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,Y5Ad0PbSlh8,Rukooki Health Centre III,p.ug.DHIS2.ba1LabtE1fG
2166141,ztwg5nBN589,Saruti Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,ztwg5nBN589,Saruti Health Centre II,p.ug.DHIS2.EBSCVsdna0I
2167515,NRlSCxG66AV,St. Elizabeth Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,NRlSCxG66AV,St. Elizabeth Health Centre III,p.ug.DHIS2.s4FnxCrzMw6
2150402,emfjldhfov4,Nyamwamba Division,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,emfjldhfov4,Nyamwamba Division,,,p.ug.4.Nyamwamba Division
2167775,pMTDaqcqPzW,Bughalitsa Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pgutuKUHeqH,Rukoki Subcounty,pMTDaqcqPzW,Bughalitsa Health Centre II,p.ug.DHIS2.htLnaavddQm
2167774,s0vzKK8n5Tb,Buhaghura Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pgutuKUHeqH,Rukoki Subcounty,s0vzKK8n5Tb,Buhaghura Health Centre III,p.ug.DHIS2.PO2hM0JUIn2
2167772,swfA8P0ivqE,Kasika Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pgutuKUHeqH,Rukoki Subcounty,swfA8P0ivqE,Kasika Health Centre II,p.ug.DHIS2.ADDvxOPehhO
2167773,J1jwPP5NFPI,Kigoro Ems Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pgutuKUHeqH,Rukoki Subcounty,J1jwPP5NFPI,Kigoro Ems Health Centre II,p.ug.DHIS2.ZvInvD1GJbd
2170484,N55GLN1eV4Q,Nyakabingo Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,rk94lTevBpH,Mid Western,dgzHXyQWBIu,Kasese District,pgutuKUHeqH,Rukoki Subcounty,N55GLN1eV4Q,Nyakabingo Health Centre II,p.ug.DHIS2.IcuUef7OC5T
